Id,Property type,Property subtype,Bedroom number,Bathroom number,Habitable surface,Room number,Has basement,Has lift,Has garden,Garden surface,Toilet number,Has swimming pool,Has terrace,Terrace surface,Fireplace number,Region,Locality,Post code,Street,Number,Condition,Construction year,Facade number,Floor number,Buildable floor surface,Kitchen type,Land surface,Is furnished,Cadastral income,Price type,Price,Price additional value,Url
9447,HOUSE,HOUSE,3.0,2.0,178.0,,,0.0,1.0,37.0,3.0,0.0,,,,Flanders,Borgerhout,2140,Van Geertstraat,27/A2,,2018.0,2.0,,0.0,,72.0,0.0,0.0,residential_sale,285000.0,,https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/8914599?searchId=5f6fa0a8f121f
9448,HOUSE,HOUSE,3.0,,140.0,,,0.0,,,2.0,0.0,,,,Flanders,Torhout,8820,,,,2020.0,,,0.0,,314.0,0.0,0.0,residential_sale,285000.0,,https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/8838533?searchId=5f6fa0a8f121f
9449,HOUSE,HOUSE,3.0,1.0,140.0,,,0.0,,,2.0,0.0,,,,Flanders,Torhout,8820,,,,2020.0,,,0.0,,210.0,0.0,0.0,residential_sale,292100.0,,https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/8838528?searchId=5f6fa0a8f121f
9450,HOUSE,HOUSE,2.0,1.0,160.0,,,0.0,1.0,,,0.0,1.0,20.0,,Flanders,Brakel,9660,Kroonstraat,44A,,2007.0,,,0.0,INSTALLED,620.0,,0.0,residential_sale,295000.0,,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/8954296?searchId=5f6fa0b048985
9451,HOUSE,HOUSE,3.0,,125.0,,,0.0,1.0,,1.0,0.0,,,,Flanders,Dendermonde,9200,Lange Dijkstraat,181,,1965.0,,,0.0,,1205.0,,513.0,residential_sale,310000.0,,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/8758280?searchId=5f6fa0b048985
9452,HOUSE,MANSION,4.0,,,,,0.0,1.0,,,0.0,1.0,,,Flanders,Koksijde,8670,Vlaanderenstraat,20,TO_RENOVATE,1910.0,,,0.0,,143.0,1.0,0.0,residential_sale,315000.0,,https://www.immoweb.be/en/classified/mansion/for-sale/koksijde/8670/8949898?searchId=5f6fa0b048985
9453,HOUSE,HOUSE,3.0,1.0,130.0,,,0.0,,,1.0,0.0,,,,Flanders,Gent,9000,Vorkstraat,"98,",AS_NEW,,2.0,,0.0,,48.0,0.0,0.0,residential_sale,319000.0,,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/8946819?searchId=5f6fa0b048985
9454,HOUSE,HOUSE,2.0,1.0,123.0,,1.0,0.0,1.0,,,0.0,1.0,,,Flanders,Lembeek,1502,Boslaan,31,AS_NEW,,,,0.0,,860.0,0.0,456.0,residential_sale,320000.0,,https://www.immoweb.be/en/classified/house/for-sale/lembeek/1502/8863257?searchId=5f6fa0b048985
9455,HOUSE,HOUSE,3.0,1.0,160.0,,,,,,2.0,,1.0,,,Flanders,Puurs Ruisbroek,2870,,,GOOD,1971.0,3.0,,0.0,,407.0,,0.0,residential_sale,325000.0,,https://www.immoweb.be/en/classified/house/for-sale/puurs-ruisbroek/2870/8817373?searchId=5f6fa0b048985
9456,HOUSE,HOUSE,4.0,1.0,170.0,,,0.0,1.0,387.0,2.0,0.0,,,,Flanders,Diksmuide,8600,Tuinwijk,"46,",,,3.0,,102.0,INSTALLED,489.0,0.0,0.0,residential_sale,339000.0,,https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/8838982?searchId=5f6fa0b048985
9457,HOUSE,HOUSE,5.0,3.0,255.0,,,0.0,1.0,150.0,3.0,,1.0,50.0,,Flanders,Buggenhout,9255,Provincialebaan,4,,,2.0,,0.0,,270.0,0.0,899.0,residential_sale,350000.0,,https://www.immoweb.be/en/classified/house/for-sale/buggenhout/9255/8795763?searchId=5f6fa0b048985
9458,HOUSE,HOUSE,2.0,1.0,142.0,,1.0,,,,2.0,,1.0,50.0,,Wallonie,Waterloo,1410,,,AS_NEW,1958.0,2.0,,0.0,HYPER_EQUIPPED,347.0,,1546.0,residential_sale,365000.0,,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/8899949?searchId=5f6fa0b048985
9459,HOUSE,HOUSE,5.0,,240.0,,,0.0,1.0,,,0.0,,,,Flanders,Halle,1500,Edingensesteenweg,244,,1969.0,,,0.0,,510.0,,0.0,residential_sale,415000.0,,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/8952206?searchId=5f6fa0b048985
9460,HOUSE,HOUSE,3.0,2.0,250.0,,,,1.0,15.0,2.0,0.0,1.0,65.0,,Wallonie,Perwez,1360,,,AS_NEW,,2.0,,0.0,USA_HYPER_EQUIPPED,13500.0,,0.0,residential_sale,430000.0,,https://www.immoweb.be/en/classified/house/for-sale/perwez/1360/8716922?searchId=5f6fa0b048985
9461,HOUSE,HOUSE,5.0,1.0,290.0,,,,,,,,1.0,,,Flanders,Brugge,8000,Molenmeers,7,GOOD,,2.0,,0.0,,186.0,,1293.0,first_session_with_reserve_price,430000.0,,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/8955258?searchId=5f6fa0b048985
9462,HOUSE,VILLA,5.0,,331.0,,,0.0,1.0,,3.0,1.0,1.0,,,Wallonie,Braine-l'Alleud,1420,,,GOOD,,,,0.0,INSTALLED,0.0,0.0,4077.0,residential_sale,675000.0,,https://www.immoweb.be/en/classified/villa/for-sale/braine-lalleud/1420/8909325?searchId=5f6fa0b048985
9463,HOUSE,HOUSE,3.0,1.0,227.0,,,0.0,,,,1.0,,,,Flanders,Brasschaat,2930,Miksebaan,158,GOOD,,4.0,,0.0,INSTALLED,1312.0,0.0,0.0,residential_sale,680000.0,,https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/8917787?searchId=5f6fa0b048985
9464,HOUSE,HOUSE,4.0,3.0,390.0,,,0.0,1.0,2300.0,4.0,1.0,1.0,,,Flanders,Wemmel,1780,,,AS_NEW,,4.0,,0.0,HYPER_EQUIPPED,23.0,0.0,0.0,residential_sale,945000.0,,https://www.immoweb.be/en/classified/house/for-sale/wemmel/1780/8932189?searchId=5f6fa0b048985
9465,HOUSE,HOUSE,4.0,2.0,480.0,,1.0,0.0,1.0,1925.0,3.0,0.0,1.0,50.0,,Wallonie,Waterloo,1410,,,AS_NEW,1962.0,4.0,,480.0,USA_HYPER_EQUIPPED,2170.0,0.0,0.0,residential_sale,995000.0,,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/8919043?searchId=5f6fa0b048985
9466,HOUSE,MIXED_USE_BUILDING,4.0,2.0,650.0,,,,,,3.0,,,,,Flanders,Sint-Pieters-Leeuw Ruisbroek,1601,Gieterijstraat,,AS_NEW,1890.0,4.0,,0.0,,2350.0,0.0,0.0,residential_sale,995000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sint-pieters-leeuw-ruisbroek/1601/8956721?searchId=5f6fa0b048985
9467,HOUSE,EXCEPTIONAL_PROPERTY,4.0,2.0,330.0,,,0.0,,,,0.0,1.0,,,Flanders,Schoten,2900,Ambiorixlei,9,AS_NEW,,4.0,,0.0,HYPER_EQUIPPED,3145.0,0.0,0.0,residential_sale,1195000.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/schoten/2900/8944994?searchId=5f6fa0b048985
9468,HOUSE,MANSION,4.0,2.0,498.0,,1.0,0.0,,,2.0,0.0,1.0,,,Flanders,Brugge,8000,Genthof,"33,",AS_NEW,,,,0.0,INSTALLED,205.0,0.0,2339.0,residential_sale,1495000.0,,https://www.immoweb.be/en/classified/mansion/for-sale/brugge/8000/8902973?searchId=5f6fa0b048985
9469,HOUSE,MIXED_USE_BUILDING,6.0,2.0,978.0,,,0.0,,,5.0,0.0,,,,Flanders,Antwerp,2000,Lange Nieuwstraat,44,AS_NEW,,2.0,,0.0,,0.0,0.0,9311.0,residential_sale,1595000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerp/2000/8927405?searchId=5f6fa0b048985
9470,HOUSE,MANOR_HOUSE,7.0,4.0,497.0,,,0.0,1.0,,,0.0,,,2.0,Flanders,Lapscheure,8340,Binnenweg,4,AS_NEW,2005.0,,,0.0,INSTALLED,60000.0,0.0,0.0,residential_sale,1595000.0,,https://www.immoweb.be/en/classified/manor-house/for-sale/lapscheure/8340/8894307?searchId=5f6fa0b048985
9471,HOUSE,VILLA,11.0,11.0,,,1.0,,1.0,250.0,12.0,0.0,1.0,,,Flanders,Knokke-Heist,8300,Bocheldreef,4,GOOD,1950.0,4.0,,0.0,,671.0,0.0,2312.0,residential_sale,2200000.0,,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/8649283?searchId=5f6fa0b048985
9472,HOUSE,HOUSE,3.0,1.0,,,,,,,,,,,,Flanders,Zoersel,2980,Medelaar,9,,,,,0.0,,4152.0,,1033.0,first_session_no_reserve_price,,,https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/8928335?searchId=5f6fa0b048985
9473,HOUSE,HOUSE,3.0,1.0,,,1.0,,,,2.0,,,,,Wallonie,Amay,4540,,,,,,,0.0,,0.0,,0.0,residential_sale,109000.0,,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8774508?searchId=5f6fa0b048985
9474,HOUSE,APARTMENT_BLOCK,3.0,3.0,,,,,,,3.0,,1.0,,,Brussels,Schaerbeek,1030,square Prévost-Delaunay,58,,,,,0.0,INSTALLED,0.0,,2037.0,first_session_with_reserve_price,310000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/8899230?searchId=5f6fa0b048985
9475,HOUSE,COUNTRY_COTTAGE,2.0,1.0,,,,,,,,,,,,Flanders,Knokke-Heist,8300,Roden Ossenstraat,,,,4.0,,0.0,INSTALLED,1446.0,,0.0,residential_sale,560000.0,,https://www.immoweb.be/en/classified/country-cottage/for-sale/knokke-heist/8300/8783559?searchId=5f6fa0b048985
9476,HOUSE,FARMHOUSE,5.0,,,,,0.0,,,,0.0,,,,Flanders,Brugge,8000,Blankenbergse Dijk,"155,",TO_RENOVATE,,4.0,,0.0,,32745.0,0.0,0.0,residential_sale,799000.0,,https://www.immoweb.be/en/classified/farmhouse/for-sale/brugge/8000/8838192?searchId=5f6fa0b048985
9477,HOUSE,HOUSE,4.0,,278.0,,1.0,,1.0,1.0,,,,,,Wallonie,Riezes,6464,,,,,4.0,,0.0,NOT_INSTALLED,2179.0,0.0,385.0,residential_sale,150000.0,,https://www.immoweb.be/en/classified/house/for-sale/riezes/6464/8934657?searchId=5f6fa0b048985
9478,HOUSE,HOUSE,3.0,1.0,,,,0.0,,,2.0,0.0,,,,Flanders,Nieuwkerke,8950,Bassevillestraat,54,,2018.0,,,0.0,,0.0,,0.0,residential_sale,215000.0,,https://www.immoweb.be/en/classified/house/for-sale/nieuwkerke/8950/8577725?searchId=5f6fa0b048985
9479,HOUSE,HOUSE,3.0,,,,,,,,,,,,,Wallonie,Fontaine-l'Eveque,6140,Rue Croix Favresse,Lot 33,AS_NEW,,3.0,,0.0,,352.0,,0.0,residential_sale,247300.0,,https://www.immoweb.be/en/classified/house/for-sale/fontaine-leveque/6140/8623352?searchId=5f6fa0b048985
9480,HOUSE,HOUSE,3.0,1.0,,,,0.0,,,2.0,0.0,,,,Flanders,Wervik,8940,Hovenierstraat,3,,2019.0,,,0.0,,0.0,,0.0,residential_sale,265000.0,,https://www.immoweb.be/en/classified/house/for-sale/wervik/8940/8450483?searchId=5f6fa0c14328a
9481,HOUSE,HOUSE,3.0,1.0,,,,0.0,,,2.0,0.0,,,,Flanders,Wervik,8940,Hovenierstraat,3,,2019.0,,,0.0,,0.0,,0.0,residential_sale,265000.0,,https://www.immoweb.be/en/classified/house/for-sale/wervik/8940/8128516?searchId=5f6fa0c14328a
9482,HOUSE,HOUSE,3.0,1.0,183.0,,,0.0,1.0,,,0.0,,,,Flanders,Moorslede,8890,Breulstraat,106,,,,,88.0,,805.0,,0.0,residential_sale,363932.0,,https://www.immoweb.be/en/classified/house/for-sale/moorslede/8890/8511545?searchId=5f6fa0c14328a
9483,HOUSE,HOUSE,3.0,,171.0,,,0.0,1.0,395.0,2.0,0.0,,,,Flanders,Pervijze,8600,Schoorbakkestraat,40,,2020.0,,,81.0,,476.0,,0.0,residential_sale,291500.0,,https://www.immoweb.be/en/classified/house/for-sale/pervijze/8600/8923262?searchId=5f6fa0c14328a
9484,HOUSE,HOUSE,3.0,1.0,,,1.0,,,,1.0,,,,,Flanders,Rummen,3454,Grote Steenweg,134,TO_RENOVATE,1949.0,3.0,,0.0,INSTALLED,747.0,,525.0,first_session_with_reserve_price,95000.0,,https://www.immoweb.be/en/classified/house/for-sale/rummen/3454/8888956?searchId=5f6fa0c14328a
9485,HOUSE,HOUSE,3.0,,,,,,,,,,,,,Flanders,Mechelen-Bovelingen,3870,Jan Odeurslaan,23,,,3.0,,0.0,,314.0,,0.0,first_session_with_reserve_price,120000.0,,https://www.immoweb.be/en/classified/house/for-sale/mechelen-bovelingen/3870/8903783?searchId=5f6fa0c14328a
9486,HOUSE,TOWN_HOUSE,3.0,,,,,,,,,,,,,Wallonie,Boussu,7300,"Rue A. DENDAL,",19,,,3.0,,0.0,,395.0,,0.0,residential_sale,255000.0,,https://www.immoweb.be/en/classified/town-house/for-sale/boussu/7300/8860741?searchId=5f6fa0c14328a
9487,HOUSE,HOUSE,3.0,,220.0,,,,,,,,,,,Wallonie,Ghlin,7011,,,,,3.0,,,,800.0,,,residential_sale,270000.0,,https://www.immoweb.be/en/classified/house/for-sale/ghlin/7011/8899270?searchId=5f6fa0c14328a
9488,HOUSE,HOUSE,2.0,,60.0,,,,,,,,,,,Wallonie,Ougrée,4102,Rue des glycines,20,,,1.0,,,,120.0,,345.0,residential_sale,79000.0,,https://www.immoweb.be/en/classified/house/for-sale/ougree/4102/8796559?searchId=5f6fa0c14328a
9489,HOUSE,HOUSE,3.0,1.0,,,,,,,1.0,,,,,Flanders,Vlierzele,9520,Morelgem,107,,,,,0.0,INSTALLED,570.0,,297.0,first_session_with_reserve_price,85000.0,,https://www.immoweb.be/en/classified/house/for-sale/vlierzele/9520/8781047?searchId=5f6fa0c14328a
9490,HOUSE,HOUSE,5.0,1.0,262.0,,,,,,,,1.0,,,Wallonie,Charleroi,6000,,,GOOD,,2.0,,0.0,,0.0,,0.0,residential_sale,180000.0,,https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/8880292?searchId=5f6fa0c14328a
9491,HOUSE,HOUSE,3.0,1.0,,,,0.0,,,,0.0,,,,Flanders,Sint-Andries,8200,Korte Vesting,21,,,,,0.0,,145.0,0.0,0.0,residential_sale,270000.0,,https://www.immoweb.be/en/classified/house/for-sale/sint-andries/8200/8872075?searchId=5f6fa0c14328a
9492,HOUSE,HOUSE,6.0,,,,,0.0,1.0,3600.0,,0.0,,,,Flanders,Herne,1540,Gessereyendries,2-4,,,,,0.0,,3660.0,,0.0,residential_sale,449000.0,,https://www.immoweb.be/en/classified/house/for-sale/herne/1540/8949992?searchId=5f6fa0c14328a
9493,HOUSE,HOUSE,3.0,,250.0,,,,,,,,,,,Wallonie,Walhain Nil-Saint-Vincent-Saint-Martin,1457,,,TO_RESTORE,1800.0,4.0,,0.0,,469.0,,0.0,residential_sale,259000.0,,https://www.immoweb.be/en/classified/house/for-sale/walhain-nil-saint-vincent-saint-martin/1457/8776605?searchId=5f6fa0c14328a
9494,HOUSE,HOUSE,20.0,,,,,,,,,,,,,Brussels,Etterbeek,1040,rue Baron Lambert,34,TO_RESTORE,,2.0,,0.0,,85.0,,1227.0,first_session_with_reserve_price,400000.0,,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/8910946?searchId=5f6fa0c14328a
9495,HOUSE,APARTMENT_BLOCK,1.0,,,,,,,,,,,,,Flanders,Merksem,2170,Trompetvogelstraat,8/10,,,2.0,,0.0,,359.0,,4060.0,first_session_with_reserve_price,325000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/merksem/2170/8939421?searchId=5f6fa0c14328a
9496,HOUSE,APARTMENT_BLOCK,1.0,,,,,,,,,,,,,Flanders,Merksem,2170,Trompetvogelstraat,4/6,,,2.0,,0.0,,465.0,,4159.0,first_session_with_reserve_price,350000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/merksem/2170/8939420?searchId=5f6fa0c14328a
9497,HOUSE,VILLA,4.0,,,,,,,,,,,,,Wallonie,Habay,6720,Rue du Termes,10,,,,,0.0,,0.0,,832.0,first_session_with_reserve_price,135000.0,,https://www.immoweb.be/en/classified/villa/for-sale/habay/6720/8931039?searchId=5f6fa0c14328a
9498,HOUSE,HOUSE,5.0,,,,,,,,,,,,,Flanders,Sint-Niklaas,9100,Mispelstraat,146,,,3.0,,0.0,,0.0,,795.0,first_session_with_reserve_price,160000.0,,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/8936679?searchId=5f6fa0c14328a
9499,HOUSE,HOUSE,4.0,1.0,,,1.0,0.0,,,,0.0,,,,Flanders,Brugge,8000,Pater Damiaanstraat,"9,",,,,,0.0,,130.0,0.0,0.0,residential_sale,269000.0,,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/8873237?searchId=5f6fa0c14328a
9500,HOUSE,HOUSE,4.0,1.0,180.0,,1.0,0.0,1.0,,2.0,0.0,,,,Flanders,Gent,9040,,,GOOD,,2.0,,0.0,INSTALLED,0.0,0.0,0.0,residential_sale,495000.0,,https://www.immoweb.be/en/classified/house/for-sale/gent/9040/8904953?searchId=5f6fa0c14328a
9501,HOUSE,VILLA,3.0,1.0,400.0,,,,1.0,2500.0,,,1.0,,,Flanders,Brugge,8310,,,,,4.0,,0.0,,2500.0,,0.0,residential_sale,995000.0,,https://www.immoweb.be/en/classified/villa/for-sale/brugge/8310/8952544?searchId=5f6fa0c14328a
9502,HOUSE,HOUSE,4.0,1.0,,,1.0,,,,,,,,,Flanders,Assent,3460,Rijnrode,52,,1965.0,4.0,,0.0,INSTALLED,3858.0,,1013.0,first_session_with_reserve_price,84000.0,,https://www.immoweb.be/en/classified/house/for-sale/assent/3460/8873345?searchId=5f6fa0c14328a
9503,HOUSE,HOUSE,3.0,,,,1.0,,,,1.0,,,,,Wallonie,Amay,4540,,,,,,,0.0,,0.0,,0.0,residential_sale,89000.0,,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8575226?searchId=5f6fa0c14328a
9504,HOUSE,HOUSE,2.0,,118.0,,1.0,0.0,,,,0.0,,,,Wallonie,Dour,7370,,,TO_RENOVATE,,2.0,,0.0,NOT_INSTALLED,230.0,0.0,359.0,residential_sale,90000.0,,https://www.immoweb.be/en/classified/house/for-sale/dour/7370/8737210?searchId=5f6fa0c14328a
9505,HOUSE,HOUSE,4.0,2.0,,,,,,,,,,,,Wallonie,Peruwelz,7600,Rue de Valencienne,1,,,2.0,,0.0,,353.0,,0.0,residential_sale,115000.0,,https://www.immoweb.be/en/classified/house/for-sale/peruwelz/7600/8773783?searchId=5f6fa0c14328a
9506,HOUSE,HOUSE,2.0,1.0,,,,,,,1.0,,,,,Wallonie,Amay,4540,,,,,,,0.0,,0.0,,0.0,residential_sale,119000.0,,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8602784?searchId=5f6fa0c14328a
9507,HOUSE,HOUSE,2.0,1.0,72.0,,,0.0,,,1.0,0.0,,,,Flanders,Aalst,9300,Sint-Kamielstraat,60,TO_RENOVATE,,2.0,,0.0,,0.0,0.0,0.0,residential_sale,130000.0,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/8872802?searchId=5f6fa0c14328a
9508,HOUSE,HOUSE,2.0,,,,,,,,,,,,,Flanders,Semmerzake,9890,Schokkaartstraat,12,,,,,0.0,,880.0,,197.0,first_session_with_reserve_price,130000.0,,https://www.immoweb.be/en/classified/house/for-sale/semmerzake/9890/8869959?searchId=5f6fa0c14328a
9509,HOUSE,TOWN_HOUSE,4.0,,,,,,,,,,,,,Wallonie,Merbes-le-Chateau,6567,rue Neuve,55,,,3.0,,,,150.0,,780.0,residential_sale,139000.0,,https://www.immoweb.be/en/classified/town-house/for-sale/merbes-le-chateau/6567/8869917?searchId=5f6fa0c14328a
9510,HOUSE,HOUSE,3.0,1.0,,,1.0,0.0,,,1.0,0.0,,,,Flanders,Alveringem,8691,,,TO_RENOVATE,1937.0,,,0.0,,0.0,0.0,193.0,residential_sale,139500.0,,https://www.immoweb.be/en/classified/house/for-sale/alveringem/8691/8838542?searchId=5f6fa0ca7465f
9511,HOUSE,APARTMENT_BLOCK,3.0,,,,,,,,,,,,,Wallonie,Bressoux,4020,Avenue Cardinal-Mercier,26,GOOD,,,,0.0,,0.0,,1286.0,first_session_with_reserve_price,144000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/bressoux/4020/8873456?searchId=5f6fa0ca7465f
9512,HOUSE,HOUSE,2.0,1.0,,,1.0,,,,2.0,,,,,Wallonie,Amay,4540,,,,,,,0.0,,0.0,,0.0,residential_sale,175000.0,,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8883143?searchId=5f6fa0ca7465f
9513,HOUSE,MIXED_USE_BUILDING,0.0,,,,,,,,,,,,,Flanders,Leopoldsburg,3970,Molenstraat,1,,1915.0,4.0,,0.0,,1012.0,,0.0,residential_sale,185000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/leopoldsburg/3970/8924833?searchId=5f6fa0ca7465f
9514,HOUSE,HOUSE,3.0,1.0,,,,0.0,,,,0.0,,,,Flanders,Brugge,8000,Sint-Claradreef,37,,,,,0.0,,75.0,0.0,458.0,residential_sale,220000.0,,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/8196315?searchId=5f6fa0ca7465f
9515,HOUSE,HOUSE,4.0,1.0,158.0,,,,1.0,,2.0,,1.0,28.0,,Wallonie,Waremme,4300,,,,,2.0,,,HYPER_EQUIPPED,265.0,,,residential_sale,242000.0,,https://www.immoweb.be/en/classified/house/for-sale/waremme/4300/8857800?searchId=5f6fa0ca7465f
9516,HOUSE,APARTMENT_BLOCK,7.0,,,,,,,,,,1.0,,,Wallonie,GRIVEGNEE (LIEGE.),4030,,,,,2.0,,0.0,,0.0,,1427.0,residential_sale,249000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/grivegnee-(liege.)/4030/8547385?searchId=5f6fa0ca7465f
9517,HOUSE,HOUSE,3.0,,,,,,,,,,,,,Flanders,Beveren (Leie),8791,Spaander,1,AS_NEW,2020.0,2.0,,0.0,,123.0,,0.0,residential_sale,269167.0,,https://www.immoweb.be/en/classified/house/for-sale/beveren-(leie)/8791/8752647?searchId=5f6fa0ca7465f
9518,HOUSE,HOUSE,3.0,,,,,,,,,,,,,Flanders,Beveren (Leie),8791,Spaander,1,AS_NEW,2020.0,2.0,,0.0,,123.0,,0.0,residential_sale,280061.0,,https://www.immoweb.be/en/classified/house/for-sale/beveren-(leie)/8791/8752648?searchId=5f6fa0ca7465f
9519,HOUSE,HOUSE,3.0,1.0,,,,,,,2.0,,,,,Flanders,Zedelgem,8210,Zedelgem,-,AS_NEW,2019.0,3.0,,0.0,HYPER_EQUIPPED,370.0,,0.0,residential_sale,283571.0,,https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8210/8485726?searchId=5f6fa0ca7465f
9520,HOUSE,HOUSE,3.0,1.0,,,,0.0,1.0,,2.0,0.0,,,,Flanders,Middelkerke,8434,,,,2000.0,3.0,,0.0,INSTALLED,357.0,0.0,0.0,residential_sale,292000.0,,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8434/8852960?searchId=5f6fa0ca7465f
9521,HOUSE,EXCEPTIONAL_PROPERTY,3.0,,,,,,,,,,,,,Wallonie,Assesse,5330,Place Communale,3,,,4.0,,0.0,,1159.0,,6142.0,first_session_with_reserve_price,300000.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/assesse/5330/8854373?searchId=5f6fa0ca7465f
9522,HOUSE,HOUSE,4.0,1.0,,,,0.0,,,2.0,0.0,,,,Flanders,Assebroek,8310,Baron Ruzettelaan,291,,,,,0.0,,0.0,0.0,728.0,residential_sale,309000.0,,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/8607430?searchId=5f6fa0ca7465f
9523,HOUSE,HOUSE,3.0,1.0,,,,,,,2.0,,,,,Flanders,Beernem,8730,Beernem,-,AS_NEW,2019.0,3.0,,0.0,HYPER_EQUIPPED,420.0,,0.0,residential_sale,309971.0,,https://www.immoweb.be/en/classified/house/for-sale/beernem/8730/8373181?searchId=5f6fa0ca7465f
9524,HOUSE,HOUSE,3.0,,,,,,,,,,,,,Flanders,Heist-op-den-Berg,2220,Oude Mechelbaan,18,JUST_RENOVATED,,2.0,,0.0,,195.0,,0.0,residential_sale,324900.0,,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/8875829?searchId=5f6fa0ca7465f
9525,HOUSE,HOUSE,3.0,1.0,137.0,,,0.0,1.0,,,0.0,1.0,,,Flanders,Zwalm,9630,Rozebekeplein,5/J,,,,,68.0,,137.0,,0.0,residential_sale,330000.0,,https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/8549666?searchId=5f6fa0ca7465f
9526,HOUSE,HOUSE,3.0,1.0,,,,,,,2.0,,,,,Flanders,Izegem,8870,Hondekensmolenstraat,-,AS_NEW,2019.0,3.0,,0.0,HYPER_EQUIPPED,412.0,,0.0,residential_sale,332880.0,,https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/8373161?searchId=5f6fa0ca7465f
9527,HOUSE,HOUSE,3.0,1.0,,,,,,,2.0,,,,,Flanders,Diksmuide,8600,-,-,AS_NEW,2019.0,4.0,,0.0,HYPER_EQUIPPED,760.0,,0.0,residential_sale,336168.0,,https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/8373148?searchId=5f6fa0ca7465f
9528,HOUSE,HOUSE,3.0,1.0,170.0,,1.0,,1.0,,2.0,,1.0,25.0,,Wallonie,Couillet,6010,,,,1952.0,4.0,,0.0,HYPER_EQUIPPED,550.0,0.0,0.0,residential_sale,349000.0,,https://www.immoweb.be/en/classified/house/for-sale/couillet/6010/8676969?searchId=5f6fa0ca7465f
9529,HOUSE,HOUSE,3.0,1.0,,,1.0,,,,2.0,,,,,Brussels,Woluwe-Saint-Lambert,1200,Chaussée de Roodebeek,513,,,,,0.0,INSTALLED,146.0,,2297.0,first_session_with_reserve_price,350000.0,,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/8857733?searchId=5f6fa0ca7465f
9530,HOUSE,HOUSE,5.0,,350.0,,,,,,,,,,,Flanders,Torhout,8820,Gitsstraat,36,,,4.0,,,,900.0,,,residential_sale,350000.0,,https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/8809113?searchId=5f6fa0ca7465f
9531,HOUSE,HOUSE,3.0,1.0,,,,,,,2.0,,,,,Flanders,Zwevegem,8550,Keiberg,-,AS_NEW,2019.0,4.0,,0.0,HYPER_EQUIPPED,1181.0,,0.0,residential_sale,381652.0,,https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/8190017?searchId=5f6fa0ca7465f
9532,HOUSE,EXCEPTIONAL_PROPERTY,3.0,1.0,190.0,,,,,,,,1.0,,,Flanders,Dendermonde Schoonaarde,9200,Vrankrijkstraat,8,,,4.0,,0.0,,373.0,,0.0,residential_sale,394153.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/dendermonde-schoonaarde/9200/8042176?searchId=5f6fa0ca7465f
